carat,cut,color,clarity,depth,table,price,x,y,z,volume
1.53,Premium,H,VVS2,60.4,60.0,11982,7.41,7.46,4.49,248.200914
2.15,Premium,G,SI2,61.2,58.0,11985,8.42,8.3,5.1,356.4186
1.52,Very Good,G,VS2,63.4,58.0,11986,7.31,7.24,4.61,243.98148400000002
2.4,Ideal,I,SI2,62.8,57.0,11988,8.52,8.49,5.34,386.267832
2.0,Ideal,H,SI2,59.7,57.0,11988,8.29,8.22,4.93,335.94893399999995
2.0,Good,J,SI1,64.2,61.0,11988,7.72,7.69,4.95,293.86566
2.0,Ideal,G,SI2,62.2,57.0,11988,8.13,8.0,5.02,326.5008
1.63,Very Good,G,SI1,62.5,58.0,11990,7.48,7.44,4.66,259.33459200000004
1.57,Very Good,F,SI1,60.3,57.0,11998,7.55,7.6,4.57,262.2266
1.53,Ideal,F,SI1,61.6,56.0,11999,7.34,7.39,4.54,246.26140399999997
1.5,Very Good,E,SI1,60.4,59.0,12000,7.35,7.39,4.45,241.708425
1.57,Ideal,H,VS2,61.8,55.0,12004,7.45,7.49,4.62,257.79831
1.5,Very Good,G,VS1,63.4,59.0,12005,7.25,7.19,4.58,238.74395
1.31,Ideal,G,VS1,61.6,57.0,12008,6.99,7.04,4.32,212.585472
1.5,Ideal,G,SI1,61.0,57.0,12009,7.38,7.41,4.51,246.632958
1.75,Very Good,D,SI2,60.7,57.0,12012,7.78,7.83,4.74,288.74847600000004
1.52,Premium,H,VVS2,63.0,60.0,12013,7.3,7.25,4.58,242.3965
1.5,Very Good,G,VS2,60.5,57.0,12014,7.39,7.43,4.48,245.98649600000002
1.11,Ideal,D,VVS2,63.0,57.0,12016,6.58,6.65,4.17,182.46669000000003
2.03,Premium,F,SI2,60.9,59.0,12021,8.15,8.11,4.95,327.17767499999997
1.61,Very Good,G,SI1,62.6,56.0,12028,7.44,7.54,4.69,263.09774400000003
2.12,Very Good,J,SI2,62.3,61.0,12030,8.16,8.21,5.1,341.66736000000003
1.5,Premium,F,SI1,62.2,58.0,12030,7.34,7.29,4.55,243.46412999999998
1.7,Very Good,E,SI2,63.3,57.0,12030,7.59,7.51,4.78,272.464302
1.7,Ideal,I,VS1,63.0,55.0,12030,7.75,7.54,4.76,278.1506
1.7,Premium,I,VS1,58.0,60.0,12030,7.88,7.84,4.56,281.713152
1.02,Ideal,E,IF,62.2,56.0,12030,6.44,6.38,3.99,163.93792800000003
1.07,Ideal,E,VVS2,61.3,56.0,12031,6.57,6.62,4.04,175.713336
1.74,Good,H,SI1,60.6,62.0,12032,7.74,7.8,4.71,284.35212
1.02,Ideal,E,VVS1,62.2,58.0,12035,6.42,6.44,4.0,165.3792
1.22,Ideal,E,VVS2,63.0,55.0,12036,6.83,6.78,4.29,198.658746
1.52,Very Good,G,VS2,62.9,60.0,12038,7.28,7.31,4.59,244.265112
1.54,Premium,G,SI1,61.0,59.0,12044,7.38,7.43,4.52,247.84696799999998
1.52,Premium,H,VS1,60.6,58.0,12047,7.46,7.39,4.5,248.08229999999998
1.59,Ideal,H,VS1,61.8,57.0,12047,7.42,7.49,4.61,256.20443800000004
2.01,Premium,J,SI2,60.8,58.0,12048,8.19,8.13,4.96,330.260112
2.01,Premium,J,SI1,60.9,58.0,12048,8.15,8.07,4.94,324.90627
2.01,Premium,J,SI1,62.3,59.0,12048,8.03,7.97,4.98,318.715518
2.01,Ideal,J,SI1,62.1,56.0,12048,8.08,8.03,5.0,324.4119999999999
1.74,Premium,D,SI2,61.9,58.0,12052,7.73,7.67,4.77,282.809007
1.06,Ideal,D,VVS2,62.0,56.0,12053,6.53,6.57,4.06,174.182526
1.5,Ideal,H,VS1,61.2,56.0,12055,7.39,7.4,4.52,247.18071999999998
1.73,Premium,H,SI1,62.0,59.0,12058,7.68,7.59,4.73,275.717376
1.24,Ideal,F,VVS2,62.0,57.0,12059,6.86,6.91,4.27,202.40910200000002
1.5,Very Good,D,SI1,60.0,59.0,12060,7.41,7.46,4.46,246.542556
1.54,Ideal,H,VVS2,62.6,56.0,12061,7.35,7.42,4.62,251.96094
1.28,Ideal,F,VS1,61.5,55.0,12061,6.98,7.01,4.3,210.39813999999998
1.76,Premium,D,SI1,61.0,60.0,12063,7.76,7.68,4.77,284.27673599999997
2.09,Premium,H,SI1,60.5,61.0,12063,8.32,8.25,5.01,343.8864
1.26,Ideal,G,VVS2,61.4,55.0,12066,6.96,6.99,4.29,208.71021600000003
1.51,Premium,G,VS2,61.4,58.0,12068,7.4,7.3,4.51,243.6302
1.5,Premium,D,SI1,62.4,58.0,12069,7.27,7.31,4.55,241.80383499999996
1.52,Ideal,F,SI1,62.0,54.0,12071,7.36,7.44,4.59,251.341056
2.5,Premium,H,SI2,62.7,59.0,12071,8.65,8.61,5.41,402.917865
1.51,Ideal,H,VS1,62.5,54.0,12071,7.28,7.34,4.57,244.19886400000001
1.68,Ideal,G,SI1,61.6,55.0,12075,7.69,7.64,4.72,277.307552
2.03,Premium,J,SI2,60.9,60.0,12078,8.21,8.1,4.97,330.50997
2.03,Premium,J,SI2,61.7,61.0,12078,8.18,8.04,5.0,328.83599999999996
1.73,Premium,H,SI1,62.4,58.0,12079,7.64,7.61,4.76,276.74830399999996
1.22,Ideal,G,VVS1,61.5,56.0,12081,6.86,6.9,4.23,200.22282000000004
1.82,Premium,G,SI2,61.3,58.0,12081,7.94,7.83,4.83,300.282066
1.56,Ideal,H,SI1,62.2,55.0,12082,7.41,7.45,4.62,255.04479
2.01,Very Good,J,SI1,61.6,60.0,12084,7.99,8.02,4.93,315.91341399999993
2.01,Very Good,J,SI1,62.2,59.0,12084,7.93,8.01,4.96,315.055728
1.6,Premium,H,VS1,62.5,58.0,12084,7.47,7.37,4.64,255.45009599999997
1.51,Premium,G,VS1,63.0,59.0,12085,7.24,7.19,4.55,236.85298
1.61,Ideal,F,SI1,62.6,58.0,12085,7.44,7.48,4.67,259.891104
1.55,Ideal,H,VS1,60.6,57.0,12087,7.51,7.47,4.54,254.692638
1.64,Ideal,I,VS1,62.1,55.0,12089,7.57,7.59,4.71,270.619173
1.53,Premium,H,VVS2,60.4,60.0,12092,7.46,7.41,4.49,248.200914
1.44,Ideal,G,VS1,62.6,57.0,12093,7.21,7.19,4.51,233.797949
2.02,Very Good,G,SI2,63.1,57.0,12094,8.01,7.97,5.04,321.75208799999996
1.32,Ideal,G,VS1,61.6,57.0,12094,6.97,7.05,4.32,212.27832
2.04,Very Good,J,VS2,59.9,59.0,12095,8.25,8.32,4.96,340.4544
2.54,Very Good,I,SI2,63.4,56.0,12095,8.68,8.64,5.49,411.723648
1.56,Very Good,H,VVS2,63.3,58.0,12098,7.3,7.35,4.64,248.95919999999995
1.57,Premium,H,VVS2,62.1,56.0,12098,7.47,7.43,4.63,256.974723
1.08,Ideal,E,VVS1,61.0,56.0,12098,6.66,6.62,4.05,178.56125999999998
1.7,Ideal,I,VS1,60.1,57.0,12099,7.8,7.77,4.68,283.63607999999994
2.18,Very Good,F,SI2,63.4,60.0,12099,8.2,8.17,5.19,347.69886
1.18,Very Good,E,VVS2,61.5,58.0,12100,6.78,6.87,4.2,195.63012
1.28,Premium,E,VS1,60.8,60.0,12100,7.03,6.98,4.26,209.035644
1.51,Ideal,G,VS2,60.8,54.0,12100,7.45,7.43,4.52,250.19781999999995
2.15,Very Good,I,SI2,63.4,56.0,12100,8.2,8.15,5.18,346.1794
2.01,Premium,J,SI2,62.4,59.0,12105,8.05,8.1,5.04,328.6332
1.51,Very Good,H,VS2,62.4,55.6,12108,7.28,7.33,4.56,243.33254399999998
2.02,Premium,D,SI2,61.1,57.0,12108,8.12,8.05,4.94,322.90804
1.53,Ideal,F,SI1,61.6,56.0,12109,7.39,7.34,4.54,246.26140399999997
1.21,Ideal,E,VS1,61.7,56.0,12111,6.82,6.85,4.22,197.14574
1.57,Premium,F,SI1,60.4,59.0,12112,7.57,7.54,4.56,260.274768
1.7,Good,H,VS2,63.3,57.0,12117,7.54,7.59,4.79,274.124994
2.06,Ideal,H,SI2,61.5,56.0,12119,8.23,8.18,5.04,339.299856
2.1,Good,H,SI1,63.7,61.0,12121,8.1,8.07,5.15,336.64005000000003
1.52,Ideal,H,VVS2,61.8,58.0,12123,7.41,7.35,4.56,248.35355999999996
1.75,Ideal,I,VS2,61.0,56.0,12127,7.75,7.82,4.75,287.87375000000003
2.12,Premium,J,SI2,62.3,61.0,12140,8.21,8.16,5.1,341.66736000000003
1.51,Very Good,F,SI1,62.6,57.0,12141,7.25,7.31,4.56,241.66859999999997
1.56,Ideal,H,VS2,60.7,57.0,12146,7.49,7.53,4.56,257.182632
1.5,Ideal,I,VVS2,60.8,57.0,12148,7.38,7.42,4.5,246.41819999999998
1.52,Premium,G,VS2,62.9,60.0,12148,7.31,7.28,4.59,244.265112
1.13,Ideal,D,VVS2,60.1,57.0,12150,6.78,6.83,4.09,189.397266
1.13,Ideal,D,VVS2,61.7,57.0,12150,6.65,6.68,4.11,182.57442
1.46,Premium,G,VS1,62.3,58.0,12151,7.2,7.25,4.5,234.9
1.5,Very Good,H,VS1,59.6,60.0,12152,7.39,7.42,4.41,241.817058
1.12,Premium,D,VVS2,59.8,58.0,12152,6.87,6.77,4.08,189.76039199999997
1.51,Ideal,F,SI1,61.5,55.0,12152,7.39,7.35,4.53,246.053745
1.52,Ideal,F,SI1,61.2,55.0,12153,7.4,7.43,4.54,249.61828
2.03,Ideal,G,SI2,61.5,57.0,12154,8.15,8.07,4.99,328.194795
1.63,Ideal,H,VS2,62.4,55.0,12155,7.53,7.57,4.71,268.479891
1.5,Very Good,G,VS2,62.1,57.0,12156,7.21,7.31,4.51,237.70000099999996
1.56,Premium,E,VS2,61.5,58.0,12156,7.47,7.43,4.58,254.199618
1.59,Ideal,H,VS1,61.8,57.0,12157,7.49,7.42,4.61,256.20443800000004
1.52,Ideal,G,VS2,61.3,59.0,12161,7.35,7.4,4.52,245.84279999999998
1.9,Ideal,I,SI2,60.9,55.0,12165,8.0,8.06,4.89,315.3072
2.1,Ideal,I,SI1,61.6,57.0,12168,8.24,8.15,5.05,339.1378
1.74,Premium,I,VS2,58.6,59.0,12168,7.99,7.87,4.65,292.398045
2.0,Premium,H,SI2,62.7,58.0,12168,8.06,8.01,5.04,325.38542400000006
1.58,Ideal,H,VS2,61.4,56.0,12170,7.48,7.54,4.62,260.564304
1.54,Ideal,H,VVS2,62.6,56.0,12171,7.42,7.35,4.62,251.96094
1.63,Ideal,I,VVS2,62.3,54.7,12174,7.49,7.52,4.69,264.163312
1.18,Very Good,F,VVS1,60.4,59.0,12175,6.82,6.86,4.13,193.222876
1.5,Very Good,D,SI1,61.0,59.0,12179,7.33,7.39,4.49,243.217463
2.11,Ideal,H,SI2,61.5,57.0,12179,8.3,8.25,5.09,348.53775
1.5,Premium,D,SI1,62.4,58.0,12179,7.31,7.27,4.55,241.80383499999996
2.08,Ideal,J,SI2,62.3,55.0,12179,8.23,8.17,5.11,343.59180100000003
2.01,Premium,I,SI2,62.3,59.0,12182,8.01,7.97,4.98,317.921706
1.52,Ideal,F,SI1,62.0,54.0,12182,7.44,7.36,4.59,251.341056
1.52,Ideal,F,SI1,62.2,56.0,12183,7.41,7.31,4.58,248.085318
1.09,Ideal,D,VVS2,61.3,57.0,12185,6.61,6.66,4.07,179.17198200000004
1.62,Ideal,I,VVS1,61.5,58.0,12186,7.54,7.56,4.64,264.491136
1.7,Ideal,D,SI1,60.0,54.0,12190,7.76,7.71,4.64,277.60934399999996
1.15,Ideal,E,VVS2,61.5,57.0,12193,6.72,6.75,4.14,187.79039999999998
1.54,Ideal,F,SI1,61.9,56.0,12195,7.44,7.38,4.59,252.024048
1.4,Very Good,E,VS1,59.1,57.0,12196,7.28,7.38,4.33,232.635312
1.5,Very Good,G,VS2,61.2,61.0,12196,7.29,7.34,4.48,239.71852800000002
2.1,Very Good,J,SI2,62.0,62.0,12196,8.17,8.23,5.08,341.574628
2.0,Very Good,J,SI1,62.2,59.0,12196,7.92,7.97,4.94,311.824656
1.8,Good,F,SI2,57.9,58.0,12196,8.08,8.13,4.69,308.0879760000001
1.5,Premium,G,VS2,62.5,59.0,12196,7.28,7.32,4.56,243.00057600000002
1.54,Premium,H,IF,62.5,58.0,12196,7.33,7.38,4.6,248.83883999999998
1.64,Ideal,I,VS2,60.6,57.0,12199,7.66,7.69,4.65,273.91011000000003
1.11,Very Good,D,VVS1,62.5,58.0,12200,6.67,6.6,4.15,182.6913
1.51,Premium,F,VS2,61.9,60.0,12202,7.29,7.25,4.5,237.83625
1.5,Ideal,D,SI1,60.3,57.0,12206,7.37,7.4,4.45,242.69410000000002
1.56,Very Good,F,SI1,61.0,58.0,12207,7.41,7.48,4.54,251.63767200000004
1.37,Ideal,G,VVS2,62.3,55.5,12207,7.05,7.14,4.43,222.99290999999997
1.33,Ideal,G,VVS2,62.6,57.0,12209,7.04,6.99,4.39,216.03014399999998
1.7,Ideal,I,VS1,60.1,57.0,12209,7.8,7.77,4.68,283.63607999999994
2.01,Ideal,J,SI1,62.7,56.0,12209,8.08,8.03,5.05,327.65611999999993
2.01,Premium,J,SI1,60.7,61.0,12209,8.15,8.1,4.93,325.45394999999996
2.0,Premium,H,SI2,58.9,57.0,12210,8.09,58.9,8.06,3840.5980600000003
1.51,Ideal,G,VS2,60.8,54.0,12210,7.45,7.43,4.52,250.19781999999995
1.28,Premium,E,VS1,60.8,60.0,12210,7.03,6.98,4.26,209.035644
1.6,Premium,H,VS1,60.0,59.0,12210,7.61,7.58,4.56,263.03812800000003
2.0,Ideal,E,SI2,62.3,56.0,12210,8.04,7.94,4.98,317.911248
2.21,Very Good,J,SI2,60.6,62.0,12215,8.37,8.45,5.1,360.7051499999999
2.01,Good,H,SI2,57.6,60.0,12215,8.32,8.23,4.76,325.93433600000003
1.51,Ideal,H,VS2,62.4,56.0,12219,7.33,7.28,4.56,243.33254399999998
2.18,Very Good,I,SI2,63.3,58.0,12220,8.22,8.18,5.19,348.973524
2.0,Very Good,I,SI2,63.7,61.0,12221,7.85,7.97,5.04,315.32507999999996
1.71,Good,E,SI1,63.8,58.0,12224,7.54,7.48,4.79,270.152168
1.51,Premium,H,VVS1,60.6,60.0,12224,7.4,7.42,4.49,246.53692
1.51,Very Good,E,SI1,60.3,58.0,12224,7.43,7.47,4.49,249.204429
1.65,Ideal,H,VVS2,62.1,56.0,12225,7.68,7.65,4.76,279.65952
1.56,Premium,D,SI1,62.6,58.0,12226,7.36,7.44,4.63,253.531392
2.11,Ideal,H,SI2,60.0,56.0,12226,8.43,8.35,5.03,354.06421499999993
1.53,Premium,G,VS2,61.3,58.0,12228,7.48,7.4,4.56,252.40511999999998
1.7,Very Good,H,VS2,63.3,57.0,12228,7.59,7.54,4.79,274.124994
1.51,Premium,G,VS2,59.2,61.0,12229,7.48,7.44,4.42,245.978304
2.01,Very Good,H,SI2,63.2,59.0,12229,8.04,8.0,5.07,326.1024
1.21,Ideal,F,VVS1,59.8,60.0,12230,6.95,6.89,4.14,198.24597
1.61,Premium,D,SI1,59.0,60.0,12231,7.68,7.6,4.51,263.23967999999996
1.52,Premium,H,VVS2,62.8,57.0,12232,7.38,7.27,4.6,246.80195999999998
1.51,Premium,E,SI1,59.6,61.0,12236,7.53,7.43,4.46,249.52763399999998
1.26,Ideal,F,VVS2,62.3,57.0,12237,6.87,6.92,4.3,204.42371999999997
1.75,Premium,E,SI2,60.9,59.0,12238,7.78,7.75,4.73,285.19535
1.75,Ideal,I,VS2,61.0,56.0,12238,7.82,7.75,4.75,287.87375000000003
1.61,Premium,H,VS1,62.5,58.0,12242,7.57,7.46,4.7,265.41934000000003
1.91,Fair,I,VS1,59.5,68.0,12244,8.1,7.91,4.78,306.25938
1.66,Ideal,H,VS2,60.1,59.0,12244,7.67,7.64,4.6,269.55447999999996
1.5,Very Good,E,SI1,59.3,60.0,12247,7.4,7.5,4.42,245.31
1.72,Good,D,SI2,63.4,62.0,12248,7.53,7.59,4.79,273.761433
1.51,Ideal,F,SI1,62.6,57.0,12252,7.31,7.25,4.56,241.66859999999997
1.2,Very Good,E,VVS2,59.5,54.0,12253,6.98,6.96,4.15,201.61032000000003
1.33,Ideal,G,VVS1,62.2,54.0,12255,7.02,7.06,4.38,217.07805599999998
1.7,Very Good,H,VS2,61.8,59.0,12257,7.58,7.66,4.71,273.475788
2.01,Very Good,J,SI1,59.3,62.0,12257,8.15,8.2,4.85,324.1255
2.01,Good,J,SI1,63.6,59.0,12257,7.96,8.01,5.08,323.898768
2.01,Premium,G,SI2,60.8,61.0,12260,8.14,8.07,4.93,323.850714
1.46,Premium,G,VS1,62.3,58.0,12261,7.25,7.2,4.5,234.9
1.51,Premium,D,SI1,61.1,60.0,12261,7.37,7.32,4.49,242.228316
1.13,Ideal,D,VVS2,61.7,57.0,12261,6.68,6.65,4.11,182.57442
1.13,Ideal,D,VVS2,60.1,57.0,12261,6.83,6.78,4.09,189.397266
1.5,Ideal,E,SI1,60.4,59.0,12265,7.38,7.43,4.47,245.10529799999998
2.02,Very Good,J,SI1,63.0,56.0,12267,7.95,8.01,5.03,320.307885
2.03,Premium,J,SI2,61.6,58.0,12268,8.12,8.15,5.01,331.55177999999995
2.03,Premium,J,SI2,62.7,59.0,12268,8.02,8.08,5.05,327.24807999999996
2.31,Premium,H,SI2,62.1,58.0,12269,8.55,8.47,5.29,383.09386500000005
2.01,Premium,H,SI1,60.0,60.0,12271,8.16,8.13,4.89,324.40651199999996
2.01,Very Good,G,SI2,63.3,56.0,12271,8.06,8.01,5.08,327.96784800000006
2.01,Very Good,I,SI1,63.5,55.0,12271,8.07,8.01,5.11,330.313977
1.05,Ideal,F,VVS1,61.4,57.0,12273,6.51,6.53,4.0,170.0412
1.63,Very Good,F,SI1,59.7,62.0,12282,7.65,7.73,4.59,271.427355
1.52,Good,F,VS2,57.8,59.0,12283,7.58,7.5,4.36,247.866
2.12,Ideal,I,SI1,62.2,57.0,12284,8.21,8.14,5.08,339.493352
2.12,Ideal,H,SI2,61.4,57.0,12284,8.28,8.24,5.07,345.911904
1.28,Very Good,F,VVS2,58.9,57.0,12285,7.13,7.17,4.21,215.22404099999997
2.36,Good,J,SI2,58.9,64.0,12286,8.75,8.68,5.14,390.383
1.76,Very Good,H,SI1,63.1,59.0,12288,7.69,7.59,4.82,281.329422
1.51,Very Good,I,IF,62.1,59.0,12291,7.25,7.31,4.52,239.54869999999997
1.51,Very Good,I,IF,62.2,62.0,12291,7.3,7.33,4.55,243.46595
2.09,Very Good,H,SI2,60.1,63.0,12295,8.21,8.16,4.92,329.6085120000001
1.62,Ideal,G,SI1,62.2,56.0,12295,7.48,7.53,4.67,263.03494800000004
1.59,Very Good,H,VVS2,63.0,58.0,12297,7.43,7.48,4.7,261.20908000000003
3.24,Premium,H,I1,62.1,58.0,12300,9.44,9.4,5.85,519.1056
1.57,Very Good,D,SI1,62.3,59.0,12304,7.39,7.44,4.62,254.014992
1.52,Premium,E,SI1,62.5,59.0,12305,7.26,7.33,4.56,242.66404799999998
1.54,Premium,H,IF,62.5,58.0,12308,7.38,7.33,4.6,248.83883999999998
1.5,Premium,G,VS2,62.5,59.0,12308,7.32,7.28,4.56,243.00057600000002
2.0,Premium,J,SI1,62.2,59.0,12308,7.97,7.92,4.94,311.824656
1.5,Premium,G,VS2,61.2,61.0,12308,7.34,7.29,4.48,239.71852800000002
1.5,Premium,G,VS2,62.9,54.0,12308,7.31,7.26,4.58,243.063348
1.54,Premium,G,VS2,61.6,59.0,12308,7.46,7.4,4.58,252.83432000000002
1.54,Premium,G,VS2,61.1,59.0,12308,7.44,7.4,4.53,249.40368000000004
2.1,Premium,J,SI2,62.0,62.0,12308,8.23,8.17,5.08,341.574628
1.8,Good,F,SI2,57.9,58.0,12308,8.13,8.08,4.69,308.0879760000001
1.7,Very Good,I,VS1,62.3,58.1,12311,7.57,7.66,4.74,274.85458800000004
1.51,Very Good,D,VS2,63.2,57.0,12311,7.27,7.25,4.59,241.92742499999997
1.16,Ideal,D,VVS2,61.9,55.0,12314,6.72,6.76,4.17,189.431424
1.05,Ideal,F,VVS1,59.0,60.0,12315,6.62,6.67,3.92,173.089168
2.3,Ideal,J,SI1,62.3,57.0,12316,8.41,8.34,5.22,366.12766799999997
1.51,Very Good,G,VS1,60.2,63.0,12317,7.36,7.39,4.44,241.493376
1.51,Premium,E,SI1,62.4,59.0,12319,7.33,7.29,4.56,243.666792
1.51,Good,G,VS1,64.0,57.0,12319,7.31,7.2,4.64,244.21247999999997
1.57,Ideal,F,SI1,61.1,55.0,12320,7.53,7.55,4.61,262.085415
2.17,Premium,G,SI2,62.2,62.0,12321,8.32,8.24,5.15,353.06752000000006
2.21,Premium,J,SI2,60.6,62.0,12327,8.45,8.37,5.1,360.7051499999999
1.67,Ideal,H,VS2,61.7,55.0,12327,7.68,7.61,4.72,275.85945599999997
2.02,Ideal,H,SI1,62.3,56.0,12332,8.11,8.06,5.04,329.44766400000003
1.58,Ideal,H,VS2,61.4,56.0,12334,7.5,7.56,4.62,261.954
1.51,Premium,H,VVS1,60.6,60.0,12336,7.42,7.4,4.49,246.53692
1.51,Premium,E,SI1,60.3,58.0,12336,7.47,7.43,4.49,249.204429
2.01,Ideal,I,SI2,62.1,57.0,12338,8.07,8.03,5.0,324.0105
2.01,Premium,I,SI2,62.0,56.0,12338,8.01,7.87,4.92,310.150404
1.8,Premium,D,SI1,61.2,58.0,12338,7.88,7.7,4.79,290.63804
1.71,Premium,H,SI1,62.8,58.0,12338,7.62,7.53,4.76,273.122136
1.88,Very Good,H,VS2,63.1,55.0,12339,7.86,7.81,4.94,303.24980400000004
2.04,Premium,H,SI1,62.2,60.0,12341,8.07,8.0,5.0,322.8
1.37,Ideal,G,VVS1,62.6,55.0,12342,7.07,7.12,4.44,223.502496
2.0,Very Good,J,SI2,62.6,57.0,12342,7.95,7.99,4.99,316.96729500000004
1.5,Very Good,D,SI1,62.8,58.0,12342,7.28,7.31,4.58,243.732944
1.71,Ideal,I,VS2,61.9,54.0,12342,7.65,7.75,4.77,282.801375
1.52,Premium,D,SI1,58.4,60.0,12342,7.57,7.52,4.41,251.04542400000003
1.33,Premium,E,VS1,60.5,58.0,12342,7.15,7.1,4.31,218.79715
1.6,Premium,F,SI1,60.5,58.0,12343,7.62,7.53,4.58,262.793988
1.33,Ideal,G,VVS2,61.7,58.0,12345,7.04,7.07,4.35,216.51168
2.01,Ideal,I,SI2,62.1,55.0,12349,8.12,8.08,5.03,330.01628800000003
2.13,Ideal,I,SI2,62.6,56.0,12356,8.21,8.14,5.12,342.166528
1.52,Very Good,G,VS2,62.8,54.0,12359,7.26,7.36,4.59,245.260224
1.72,Very Good,D,SI2,63.4,62.0,12360,7.59,7.53,4.79,273.761433
1.76,Very Good,H,SI1,62.6,58.0,12361,7.7,7.66,4.81,283.70342
1.74,Ideal,D,SI2,64.5,56.0,12361,7.56,7.54,4.87,277.60168799999997
1.52,Ideal,F,SI1,61.5,55.0,12364,7.41,7.44,4.57,251.945928
2.38,Premium,J,SI1,62.4,58.0,12364,8.54,8.46,5.31,383.639004
2.01,Premium,J,SI1,60.5,59.0,12369,8.12,8.01,4.88,317.4010559999999
2.01,Premium,J,SI1,59.3,62.0,12369,8.2,8.15,4.85,324.1255
2.01,Good,J,SI1,63.6,59.0,12369,8.01,7.96,5.08,323.898768
2.31,Very Good,J,SI2,60.7,63.0,12369,8.52,8.48,5.16,372.80793600000004
1.55,Ideal,F,SI1,62.1,54.0,12373,7.42,7.45,4.61,254.83619000000004
1.21,Ideal,D,VVS2,61.3,57.0,12375,6.85,6.88,4.21,198.40888
2.18,Very Good,G,SI2,63.3,59.0,12377,8.25,8.2,5.2,351.78
2.09,Premium,F,SI2,61.3,59.0,12377,8.19,8.15,5.01,334.40998499999995
2.09,Premium,F,SI2,61.2,57.0,12377,8.26,8.21,5.04,341.785584
1.6,Very Good,H,VS1,61.2,58.6,12378,7.48,7.63,4.62,263.674488
1.77,Premium,I,VS2,62.3,58.0,12378,7.74,7.68,4.8,285.32736
1.83,Very Good,E,SI2,62.0,57.0,12379,7.81,7.89,4.87,300.093783
1.6,Ideal,F,SI1,62.2,55.0,12379,7.47,7.5,4.65,260.51625
2.03,Premium,J,SI2,62.7,59.0,12380,8.08,8.02,5.05,327.24807999999996
2.03,Premium,J,SI2,61.6,58.0,12380,8.15,8.12,5.01,331.55177999999995
2.1,Very Good,J,SI2,59.1,58.0,12381,8.4,8.46,4.98,353.8987200000001
1.53,Very Good,E,SI1,62.6,57.0,12386,7.25,7.41,4.59,246.586275
1.53,Very Good,E,SI1,60.8,60.0,12386,7.43,7.51,4.54,253.32882199999997
2.0,Premium,G,SI2,60.3,57.0,12388,8.25,8.06,4.92,327.15540000000004
1.5,Ideal,F,SI1,61.8,56.0,12389,7.27,7.34,4.52,241.19533599999997
1.11,Ideal,D,VVS2,62.3,56.0,12390,6.59,6.64,4.12,180.28131199999999
2.01,Very Good,J,SI1,62.4,59.0,12392,8.02,8.08,5.02,325.30403199999995
2.01,Very Good,J,SI1,60.3,58.0,12392,8.11,8.17,4.91,325.33021699999995
1.57,Very Good,H,SI1,62.4,58.0,12392,7.39,7.49,4.64,256.829104
1.52,Ideal,D,VS2,61.6,57.0,12392,7.42,7.35,4.55,248.14335
1.69,Very Good,I,VVS2,60.4,59.0,12394,7.7,7.73,4.66,277.36786000000006
1.63,Premium,F,SI1,59.7,62.0,12394,7.73,7.65,4.59,271.427355
1.72,Very Good,I,VVS2,62.7,58.0,12396,7.54,7.6,4.75,272.19399999999996
2.14,Ideal,H,SI2,61.9,57.0,12400,8.34,8.28,5.14,354.94372799999996
2.1,Premium,J,VS2,58.3,54.0,12401,8.49,8.45,4.94,354.39807
1.54,Ideal,I,VS1,61.3,55.0,12401,7.39,7.47,4.56,251.72704799999997
2.05,Very Good,H,SI2,63.1,58.0,12401,8.05,8.0,5.07,326.50800000000004
1.4,Premium,F,VS1,58.8,61.0,12401,7.35,7.32,4.31,231.88661999999997
2.01,Premium,J,SI2,62.0,59.0,12403,8.04,8.1,5.0,325.62
1.67,Ideal,I,VS2,61.9,57.0,12406,7.56,7.59,4.69,269.114076
2.01,Premium,J,SI2,62.8,58.0,12407,8.09,8.0,5.05,326.83599999999996
2.01,Premium,J,SI2,61.4,60.0,12407,8.14,8.07,4.98,327.13520400000004
1.59,Premium,H,VVS2,63.0,58.0,12409,7.48,7.43,4.7,261.20908000000003
1.53,Ideal,F,SI1,62.6,55.0,12415,7.39,7.37,4.62,251.625066
1.75,Premium,I,VS1,60.6,60.0,12416,7.8,7.84,4.74,289.86048
1.71,Ideal,H,SI1,61.4,57.0,12416,7.63,7.74,4.72,278.745264
1.57,Premium,D,SI1,62.3,59.0,12417,7.44,7.39,4.62,254.014992
1.24,Ideal,D,VS1,61.6,55.0,12417,6.92,6.9,4.26,203.40648000000002
1.52,Premium,E,SI1,62.5,59.0,12418,7.33,7.26,4.56,242.66404799999998
2.01,Good,H,SI2,63.7,59.0,12423,7.89,7.84,5.01,309.906576
2.01,Premium,H,SI2,60.8,59.0,12423,8.08,8.0,4.89,316.08959999999996
2.01,Very Good,H,SI2,62.2,63.0,12423,8.01,7.93,4.96,315.055728
1.62,Good,H,VS2,61.5,60.8,12429,7.48,7.53,4.62,260.218728
1.51,Very Good,G,VS1,60.2,63.0,12430,7.39,7.36,4.44,241.493376
2.02,Premium,J,SI1,61.6,58.0,12431,8.14,8.1,5.0,329.66999999999996
1.52,Ideal,E,SI1,62.8,55.0,12431,7.3,7.35,4.6,246.81299999999996
1.57,Ideal,F,SI1,61.1,55.0,12432,7.55,7.53,4.61,262.085415
2.0,Ideal,J,SI1,62.4,54.0,12433,8.02,8.09,5.03,326.355454
